trainnumber,elviraid,delay
36H4713,468,0.5518563639434139
36H8727,1,0.5517241379310345
36H2057,503,0.5516253605564407
36H2110,319,0.551336833328531
552003,35,0.5508215214243956
36H4182,358,0.5506223009320126
36H4078,504,0.5501551398355717
36H1591,14,0.5500437535024634
36H1341,35,0.5498173906829921
5533077,94,0.5497394969825371
36H4566,5,0.5494172494172493
5536415,511,0.5493835985997366
5511787,1,0.5491329479768786
36H1097,491,0.5491218137401612
36H1273,21,0.5485900605471452
36H5730,1,0.5483870967741935
5512878,1,0.5483870967741935
557220,351,0.5481307959796817
5536639,511,0.5481092807461848
36H1127,343,0.5478943189854809
5537750,512,0.5477897866261228
36H1512,483,0.5476116250677322
36H4107,496,0.5474491578943665
5533048,151,0.5474399984270065
36H4702,486,0.5473515229766193
36H4464,6,0.5472245496439044
36H3322,464,0.5471877647463901
36H5807,1,0.5471698113207547
552579,3,0.5471380471380471
558833,303,0.5457277186950462
36H1614,2,0.5456730769230769
36H4847,343,0.545436601911345
5534126,440,0.5454194318515018
36H1277,23,0.5451487354812163
36H4703,483,0.5444231247596723
5534112,509,0.5441550205026257
36H2036,343,0.5435613842472468
36H1532,483,0.543365920257884
36H1952,10,0.5429701534914045
36H1239,16,0.5428432253592873
36H2116,500,0.5424359548306167
36H4462,6,0.5422180865729253
5531916,383,0.5420153356792072
36H1524,485,0.5415165717055621
5537139,351,0.5410136896946046
36H1113,304,0.5409418374868654
36H9902,1,0.5405405405405406
554315,346,0.540432059042585
5539545,9,0.5402528882645736
36H2111,486,0.5398984711225586
557239,513,0.5393499727498987
36H1045,507,0.539324824334429
5537029,287,0.539205548509179
36H1968,4,0.5391990193714332
36H2027,498,0.5388869851646183
36H4041,502,0.5384985134271754
36H2034,340,0.5384390657643585
36H1735,14,0.5382751177394034
36H5207,25,0.5382296757759211
36H4123,242,0.5373438956330658
559713,322,0.5371882314901072
36H2103,516,0.5368923829320784
36H1981,5,0.5368271913508487
5538931,506,0.536372834684138
36H2018,495,0.5363429601915851
36H8717,1,0.5357142857142857
36H4393,4,0.5352413010232235
36H1514,491,0.535115241503237
36H4814,10,0.535105504259916
36H1203,29,0.5350891212060263
5532936,149,0.5349772978161159
36H2135,310,0.5348872421015956
36H5218,26,0.5345769572327111
36H4714,480,0.5344353705123772
5533074,95,0.5342183007630202
552524,519,0.5341856451770015
36H2132,495,0.5328401276060707
36H4751,481,0.5327625501912874
553261,163,0.5316940611796835
558327,370,0.531196864103071
36H2015,508,0.5308060844485658
552261,163,0.5303510891710242
36H1548,492,0.5298240819909233
5532410,511,0.5296807532515041
36H4127,487,0.5295235221512076
559719,194,0.5293750606154961
5538955,510,0.5289868754224102
36H1325,337,0.5283290719106797
5538959,505,0.5281966578363625
553139,218,0.5281512054612009
5534110,422,0.5280288856912223
556276,8,0.526975961454424
36H2332,342,0.526897546959539
36H4838,16,0.526739689172509
36H1522,478,0.5265998418287119
36H1528,493,0.5263779520761552
559490,166,0.5257323839242418
552233,75,0.5243912809382186
553271,162,0.5234712245113975
36H2052,491,0.5233401623277293
36H4562,6,0.522995522995523
36H1201,498,0.5228827308405667
5512545,19,0.5228201995983486
559577,19,0.5227121301334036
36H4166,203,0.5224684001565216
36H2523,11,0.5224357804403362
552119,351,0.5220053484781229
553285,163,0.5215918940051609
36H1744,15,0.5215579389650598
554539,482,0.5215328582202742
36H4862,353,0.5212018006741143
5533003,184,0.5211822893110515
36H1502,474,0.5210331878093373
552293,54,0.5210051397818609
552369,423,0.5209710893251981
5535210,508,0.5203875744152627
5515121,8,0.5196434383113125
552107,88,0.5192347269404823
36H2197,316,0.5186999382806314
36H9501,2,0.5171497584541063
36H4458,6,0.516366623221462
36H4018,519,0.5163188856933449
36H1953,6,0.5163124812401787
36H2062,326,0.5160771547231113
36H1906,8,0.5154853768589882
559586,9,0.5148945252882421
36H2522,11,0.5146718052247404
5517510,162,0.5142225114663456
36H4099,341,0.5137624970036089
36H4743,468,0.5136993670459812
36H1711,465,0.5136728263278731
36H1005,502,0.5132905819575089
5511333,2,0.5131578947368421
5536113,506,0.5129662193519839
36H2028,494,0.5117191461417954
36H2325,249,0.5112033339781797
36H2422,241,0.5108205696866853
36H4563,4,0.510329131652661
36H1245,28,0.5101692515526451
552287,161,0.5098752366691425
36H1253,28,0.5091828735939018
5538345,513,0.508801192212114
556620,510,0.5086140881004145
5533089,40,0.5086000297268283
552217,74,0.5077170719605679
5537724,516,0.5077001173479492
5534713,499,0.5074038696008638
552224,73,0.5058915446001905
5534968,1,0.504950495049505
36H1824,2,0.5049251379038613
36H2041,46,0.504846658307325
36H2402,455,0.5043772631093596
36H1946,4,0.5042434715821813
5515119,75,0.5041503716808271
36H4882,344,0.5038761674285187
552197,87,0.5038252359719186
36H1897,2,0.5037735849056604
36H1754,10,0.5035497835497835
552009,162,0.5035088215759175
5533069,94,0.5031677629385909
36H2047,498,0.5028971945401799
36H2407,9,0.5028893636026561
36H1534,492,0.5022383817520436
36H1723,12,0.5021776018099547
36H4414,6,0.5021756021756022
36H1751,13,0.5015024861178707
36H1746,10,0.5014285714285714
5536318,490,0.5011295391630987
5533042,231,0.5008871492195404
36H1706,14,0.5002354788069073
5532210,424,0.5000919817875473
36H1672,1,0.5
36H2030,1,0.5
556627,342,0.49934105097335096
5532919,152,0.49887861498381186
5538947,504,0.49886641492241973
36H3178,461,0.49807766643522744
558320,440,0.49807312727719444
552253,74,0.49793728118685066
36H1317,23,0.497821315588739
5536828,421,0.4976293199853761
36H1556,479,0.4974935835340434
36H4045,508,0.49713190663005374
36H3063,474,0.49688414953602406
5518112,88,0.4968695992781615
36H5241,10,0.4968605416387675
36H5238,15,0.496277881598901
4339810,494,0.49611582805748505
5537516,515,0.49477386742513546
5538950,343,0.49467100278124326
36H1792,12,0.4940773880402363
552266,74,0.4937314854466552
36H5212,25,0.49336282773413304
36H1093,305,0.4933057789995364
5537129,347,0.49297870132938104
553790,97,0.49266311970861343
5538928,506,0.4926564023641329
552929,353,0.4926248412459796
36H1061,498,0.4925869336129411
552216,163,0.49239557177830173
5537629,514,0.49212422882228957
5534457,104,0.4916356112540614
5537624,162,0.49134139156228124
5518739,30,0.4912810912460475
36H4176,6,0.4909439219784047
36H2109,343,0.4905402101642065
36H1554,480,0.4896202924085512
36H1929,4,0.4895833333333333
36H1278,27,0.4895056876350173
559574,9,0.4892333894454785
36H4763,469,0.48874428014626836
5536019,425,0.48817799447839977
36H1311,462,0.4875656597970346
36H1039,455,0.4874807945504199
36H4490,3,0.4870370370370371
36H1234,28,0.4861213349815031
36H1734,16,0.48607463818860874
4313935,1,0.4858757062146893
5537716,515,0.4856337333174078
552213,75,0.4855591660291688
5532912,151,0.485470115239852
36H5242,18,0.48467981651357483
36H1932,327,0.48421802192163227
36H1152,4,0.4840633903133903
36H1713,14,0.48396444008572154
36H4793,339,0.4838225425035997
36H1871,2,0.483704974271012
36H4537,8,0.48363850391225577
36H3076,462,0.483526871519255
36H1913,8,0.4826402642682885
553295,163,0.4819742243679529
552519,517,0.48101838607666453
36H1852,3,0.4808034579201627
36H5252,19,0.48070032403221075
36H8722,1,0.48
552235,73,0.4797962820366825
36H4741,477,0.4797284116187159
36H5512,210,0.47967428309976756
554147,74,0.4794773013986555
559627,90,0.479373341918166
36H1900,315,0.4793675151269789
5534447,15,0.4786532999164578
559537,281,0.47802701638120454
36H4232,243,0.4770722421269095
36H1992,6,0.4768689196108551
5536335,439,0.47649442116638907
36H2505,243,0.4758712836493213
552255,74,0.47584686051901276
5535255,74,0.4749435483744877
5538346,517,0.47477883750888195
556629,413,0.4746354933119559
36H2542,11,0.4743615557453028
36H1716,11,0.474025974025974
36H4897,235,0.4737709542487392
551812,1,0.47368421052631576
5519067,1,0.47368421052631576
36H2144,322,0.473640024290569
36H1872,4,0.47297890776151646
36H5267,9,0.47257286558757144
36H3146,465,0.4724702791931916
36H2117,500,0.4711716974632337
552242,74,0.4710703909569363
555150,505,0.47106886281570015
36H1309,462,0.4707222963184462
5511142,1,0.47058823529411764
553299,162,0.4700652061674034
36H2033,10,0.4700574951656643
36H4572,5,0.4694139194139194
552257,74,0.4680077823882816
36H2051,21,0.46794707414828857
36H1834,4,0.4674865082473778
5535247,504,0.4670933749831041
36H1703,14,0.4670241780922896
36H1029,470,0.4669166472232521
5534111,516,0.4669127716486378
36H5817,2,0.4666666666666667
36H2143,319,0.4662047371283745
36H4058,505,0.4655699005237785
5519770,89,0.46543874802498114
36H3033,474,0.4649835480930291
36H1842,4,0.4649146040450388
36H1646,2,0.4642857142857143
552097,87,0.4628666953667676
36H1323,36,0.46220985210133464
36H4833,189,0.4620506655674293
5538924,504,0.46185105322187453
5538930,502,0.46172902085895356
5536116,428,0.46169058648859285
36H1910,4,0.4614149223524224
553283,163,0.4610294694805968
36H1552,485,0.4608310568233255
552277,74,0.4606653506778097
36H5712,9,0.46031746031746035
36H5701,5,0.46013071895424834
558410,4,0.4600906400295967
552203,114,0.46005460182963487
36H4754,485,0.4596291589115076
36H2038,485,0.45916650390259395
557019,496,0.4587988853966838
36H1568,489,0.4587894849125796
36H5702,11,0.4579004329004329
5536410,512,0.4577736391616971
553729,244,0.4577694298317699
36H1248,27,0.45728107090577436
36H3141,455,0.45709072047082344
552193,149,0.45704719704576746
559862,90,0.4567056321857033
5534137,224,0.4560852726963903
36H2058,478,0.4559769311763248
36H1558,494,0.45587445592012965
552274,163,0.4556736269994639
559219,513,0.4554839054723432
36H2031,274,0.45532199206671065
552272,102,0.45526850650631245
5537623,162,0.45504598843162736
36H9306,1,0.45454545454545453
36H4723,466,0.4540749980682671
36H4932,5,0.45336629452418925
36H4271,7,0.45299388442245586
36H1224,26,0.45235492448205034
36H2202,96,0.45234804210568286
36H2056,343,0.4521470890629296
5535710,509,0.45206122821468286
36H1207,28,0.4520503000513397
557210,514,0.4518350907156992
36H1015,496,0.4518219299966391
36H4264,1,0.45161290322580644
36H4548,6,0.45089489055006293
5532957,72,0.4503058306659952
5513534,1,0.45
5516836,18,0.44986070265164585
559757,10,0.4497296507786084
5536212,78,0.44940434603242696
36H4791,442,0.4491153706708071
36H2442,10,0.4490337381916329
36H2156,316,0.44889198864047686
552282,74,0.4488122725015331
552238,163,0.44821015973947526
36H4805,78,0.44797878048666934
36H5717,4,0.44791666666666663
36H1326,10,0.44738687132851895
36H4297,9,0.44718886204954317
36H2519,10,0.44718481841983293
36H3075,448,0.44718401240394934
553277,162,0.44602850022877005
5532420,511,0.44552918416763193
36H5237,20,0.44534889731971283
36H1926,7,0.4450524518298235
36H1025,506,0.4449978021929381
553739,355,0.444758549138338
36H4194,2,0.4444444444444444
36H5719,1,0.4444444444444444
5536825,514,0.4441883058967954
36H5262,15,0.44408681200710187
36H2126,495,0.44382790851166865
36H1310,380,0.44376883266570993
36H4303,6,0.443538490019606
36H1831,3,0.44306459776936097
5536313,517,0.44284585762700057
36H4586,5,0.4427738927738928
558326,354,0.44252059620114964
554827,349,0.44195319461673616
5538939,503,0.4418678403891971
5536813,434,0.44115182726036983
36H8027,2,0.44047619047619047
36H1714,15,0.44031045751633985
36H4568,6,0.44013504611330695
36H2012,487,0.4400250341216026
36H4858,8,0.4398613505231152
5536823,517,0.4394219609423605
5537619,515,0.43902145345897253
556831,201,0.4375004542332902
36H4349,1,0.4375
36H4262,9,0.43706185093281863
36H1315,327,0.43659969951554667
552091,91,0.4364997356846339
36H1292,24,0.43645220950775027
558315,354,0.43606935940874897
36H2177,322,0.4357907648992705
36H1040,10,0.4356882006882007
36H4173,8,0.4356446944682239
553281,162,0.43520663667124687
36H1091,194,0.434991971963604
36H4517,9,0.4345462140198983
552256,163,0.434202204829957
557240,513,0.43407331375255126
36H1544,488,0.4340514892891277
552105,89,0.4339132706777629
36H1611,2,0.43333333333333335
36H1851,2,0.43269230769230765
5534127,511,0.4324526636696303
5534122,430,0.43238186692594466
36H2419,6,0.43187927663734116
36H2003,505,0.43138337303325996
36H2167,326,0.4303724704402223
36H2127,485,0.4302190705222427
36H1623,2,0.4300699300699301
36H1844,4,0.4294590643274853
36H2048,484,0.42945630604411306
36H1337,19,0.42914885517885143
5519659,38,0.4291182927112007
36H4337,8,0.4290651493776494
36H4352,9,0.42802808985507107
552227,161,0.4280177915360969
36H4803,334,0.4278920041536397
5538935,505,0.4276303805734366
36H1887,2,0.42760180995475117
36H1215,25,0.4272345598817344
559863,90,0.42684906723840216
556319,467,0.4266202409801611
36H2102,479,0.4260915660994805
36H2301,451,0.42579032782798354
552211,75,0.4254094693357604
559866,90,0.425183833450517
36H4608,4,0.42487745098039215
36H4767,463,0.4246636661651294
36H1838,2,0.42375168690958165
558437,1,0.423728813559322
36H2514,11,0.42367522978442945
5537612,162,0.4236657470335278
553273,163,0.42344626983348355
36H1857,4,0.4227058319039451
559666,512,0.4225039152869341
5538343,514,0.42249348289881544
5531924,182,0.4220213431272374
5535212,506,0.42158644592986255
36H1204,24,0.42142199613165926
5534116,514,0.42032675372518047
36H1301,461,0.4202710511066053
36H2108,502,0.4200638722451002
5536834,517,0.4200059546575957
36H1221,474,0.41997400745848135
5534715,498,0.419761549539301
36H2087,9,0.4191525212588191
559617,288,0.4191045302308996
36H5247,18,0.41887860513993763
36H1882,3,0.41867251867251865
5536819,416,0.418283861432806
36H4397,7,0.41735563934812053
5536418,512,0.417246306691443
36H4733,475,0.4171532566576274
554119,349,0.41661759694821715
36H4755,472,0.4162874242040019
554519,452,0.41623299888887055
36H1728,12,0.4161451293804235
36H4848,14,0.41582674800150066
36H4877,330,0.41575982242483556
5537359,188,0.41569833714101195
36H4287,9,0.4156976876275122
554335,347,0.41526211152993375
36H2303,329,0.41474298169466683
5538617,167,0.4147136787553354
5537714,514,0.4144618033194932
5537732,134,0.41443076540209034
555531,516,0.4140350433076776
5537665,353,0.41393903682437083
5534117,429,0.41392320029213364
36H1642,2,0.41375661375661377
552236,163,0.4137143476163293
552171,229,0.41345159705731777
36H4501,6,0.4127100840336135
36H3337,448,0.4123095553236426
5533615,509,0.4119603762888262
36H9814,1,0.4117647058823529
553287,161,0.4116882705201756
36H4797,471,0.41113704587521577
36H4942,4,0.41109530583214793
36H1636,2,0.41098901098901097
556010,502,0.41080225869318837
36H4701,475,0.41035853753331786
36H4761,479,0.4102471786098955
5536419,510,0.41003911135655313
36H8539,5,0.40967908902691513
36H1724,16,0.40966459500466856
36H1655,2,0.4085714285714286
36H5209,2,0.4084967320261438
36H2521,11,0.408419205882208
36H1743,10,0.4081547619047619
36H4962,4,0.4080691268191268
5518057,10,0.4079883281589754
553293,163,0.4078408745714515
36H1211,492,0.40679857856729035
552095,88,0.4067124211220443
36H4871,7,0.4066823730991647
36H2154,318,0.40630260388735484
557815,242,0.404993933936524
36H4721,481,0.4048669849876739
36H4230,1,0.40476190476190477
36H4781,469,0.4036464380262651
556447,36,0.40310401209743074
36H5039,1,0.40298507462686567
36H4801,458,0.4029614401721313
36H4576,4,0.40294117647058825
36H1391,3,0.4026570048309179
36H4165,7,0.40262055067727337
36H1988,4,0.4016732621383784
36H4193,2,0.40058479532163743
36H4387,9,0.40047204732698954
36H2104,494,0.4001704134390189
36H2405,242,0.399561299548351
552232,161,0.39939451236728
36H1316,10,0.3993351048900248
36H5902,6,0.39924828292458986
5534113,440,0.39910921449465736
36H2168,303,0.39901105941022613
5537758,74,0.3983501249561225
5536432,509,0.3978902204617111
36H4323,5,0.3977149339599708
552195,35,0.3977009750090407
553265,161,0.3969345783523249
558319,432,0.39655143668688697
5519839,10,0.39638888888888885
36H4328,4,0.3963829459380071
5537712,379,0.39617748060371616
5539556,90,0.3961038811171053
36H2142,495,0.39555628818275285
36H4753,460,0.3955104348443788
36H2112,497,0.3954041124007081
552234,162,0.39533425508566317
5533082,93,0.3952282590094143
36H4452,5,0.39473000118161405
36H2068,13,0.39453597357162684
5517028,1,0.3939393939393939
36H5508,83,0.39367052727586965
36H2101,483,0.3935976870289479
36H2525,11,0.39354036993250024
36H4248,11,0.393503345893628
5537524,64,0.393355169303971
554209,152,0.39324129370379807
36H2107,480,0.3932208546030339
36H1338,205,0.3925419266647085
552251,74,0.3925158710806904
36H4837,353,0.39248366896677456
36H1225,27,0.39247044800750036
36H1781,7,0.3924293492351568
553275,163,0.39211647378870007
5534437,15,0.3915542346699833
36H1708,17,0.391049078200781
552181,220,0.3904500713722128
36H4427,7,0.38961038961038963
36H2039,327,0.38904572680325944
5533196,1,0.3888888888888889
36H2337,1,0.3888888888888889
36H1321,217,0.38841527765300643
36H4238,8,0.38836700336700336
36H1223,30,0.3882126443672622
36H1231,318,0.3881148553537959
36H4155,6,0.3877312230253407
36H1830,2,0.387624466571835
36H2529,12,0.3871764135197265
36H4286,1,0.3870967741935484
36H1347,8,0.3870333094004821
36H4831,13,0.3867216218281222
36H4277,11,0.38670940161366246
36H4433,11,0.38640639727749215
5519838,8,0.3861607142857143
5536425,287,0.38605012452072235
36H8429,6,0.38579367847270657
36H9912,1,0.38461538461538464
36H4498,6,0.3845959595959596
36H1362,9,0.3844245239476052
5534711,126,0.38405699197499493
5534423,14,0.3839345806972675
36H2148,345,0.38373761978532234
557814,244,0.3836026948758006
36H1858,2,0.3834373227453205
5517220,161,0.38303986676480845
36H4527,9,0.3815084623328351
36H4363,6,0.3802924486011778
36H1877,3,0.3796614155388644
5538964,356,0.37909843411205674
36H1634,2,0.37895927601809953
36H4221,7,0.3789454243235756
552101,89,0.3787309251991662
36H8029,7,0.37851555172500273
558729,156,0.3782807757638905
5536325,423,0.3781667088402202
36H1736,10,0.3779654169360052
5532923,224,0.37785076491680136
36H2105,497,0.3778308306052042
5532927,150,0.37777979121932914
552191,9,0.37742966527150096
36H8409,7,0.37637634105025414
36H1249,18,0.3760440713431528
36H1101,39,0.3753044660459774
36H4276,1,0.375
36H2146,319,0.3747593267387136
36H4357,9,0.37475563878002904
36H2313,329,0.37466652940080825
36H4316,6,0.3742838907957587
5511478,1,0.3741496598639456
36H4377,9,0.374056854138155
5518397,6,0.3732611682767446
36H5217,23,0.372618589178873
36H4326,6,0.37247709894768716
36H2415,223,0.37152393471512185
5537720,514,0.37149618895757364
36H2114,498,0.3714207597573498
36H4745,486,0.3712389392787394
5536424,512,0.3710760687111369
554317,347,0.37099053111154046
558421,2,0.3706896551724138
36H2083,9,0.3704246749286507
36H1933,7,0.369874538537183
5518570,7,0.3683935112506541
552215,74,0.36834770576561143
558719,221,0.36799921025486443
5539540,18,0.3663669967214534
36H1578,489,0.3660166473181275
558415,6,0.365666498071068
5536817,351,0.36522342712703093
36H2616,18,0.3649163285750004
36H2531,11,0.3640972314674253
36H1312,328,0.3639586263424508
36H4453,10,0.36387113617376776
36H4319,1,0.36363636363636365
5537537,131,0.3634235920793703
36H1283,22,0.3631790535736968
36H8509,4,0.3631465517241379
559656,513,0.3630421718545509
36H4434,6,0.36196581196581196
36H1701,491,0.36175160226220465
36H8439,6,0.36151127984652015
5537341,123,0.3613561330548492
36H8479,7,0.36089435774309725
36H4775,486,0.36059962150094416
36H1604,2,0.36038961038961037
36H4807,478,0.36024723253477403
36H4492,5,0.3599220779220779
36H4907,11,0.3599167109693426
5537319,513,0.3594616009607274
36H2121,479,0.35903260530143316
36H4243,1,0.358974358974359
36H4348,2,0.35893416927899685
36H5201,126,0.3585572896005106
553279,162,0.35815521063011824
36H4503,8,0.3579326352966816
36H4765,478,0.3579113092168115
5537759,513,0.3568909619003615
5537436,133,0.3568642995275221
5534115,510,0.35596317179474707
5537019,514,0.3559586375114903
5538344,511,0.3557068708347559
36H2217,312,0.35478695512491615
36H1351,29,0.3547207697684311
5533086,92,0.3544351122144699
5533080,92,0.3539821611969852
36H2100,330,0.35366029310797525
5515130,8,0.3534837880735434
5536214,83,0.35300419754196755
5536126,504,0.35293938530907526
5537667,350,0.3529246737596938
36H1936,8,0.352730278768179
36H2327,9,0.3525958527604755
5538946,350,0.3525643403581164
5536810,352,0.35226783022787966
36H1381,5,0.35186336691124653
551617,1,0.3516483516483517
5534455,86,0.35139380681564736
5536412,511,0.3511964929340203
36H4828,16,0.3511082006713319
36H4423,10,0.35054228621116085
36H1835,4,0.3498931623931624
5534435,15,0.34987479840421015
36H5311,4,0.3496894409937888
36H2342,235,0.3495310071709656
36H4727,475,0.34952499882044974
5536324,352,0.34938756161266565
5536215,78,0.3489096985974325
36H2122,494,0.34845214126201823
5534123,514,0.34789010729973757
5536345,226,0.3472339833358398
552252,162,0.34689968314926084
36H2420,312,0.3468315010575709
36H8499,5,0.34657444005270094
36H2506,11,0.34584880751232955
36H4409,8,0.3457900835618227
5511993,1,0.34523809523809523
5536446,516,0.3448758161313542
36H1328,348,0.34466253016783904
36H2138,493,0.34464163885566673
36H4827,345,0.3445750814925701
36H4737,472,0.3445197706594191
36H1332,325,0.3444082879453905
36H4811,459,0.3442274674319071
5537439,285,0.34394452363992295
36H4108,495,0.343532090193159
36H4134,8,0.3428034593814204
36H5248,14,0.3426611521247941
36H4482,6,0.3414529914529914
557219,515,0.3413332286072218
36H4547,8,0.3412442396313364
5536659,128,0.3412107784851822
36H3332,463,0.3410083344935242
559640,156,0.3408556512036672
5538943,348,0.3407416746445007
36H2503,11,0.34036801036864456
36H1898,2,0.3398402839396628
36H4430,10,0.33940944002234325
36H2512,11,0.33908024691520755
36H4771,472,0.3378193388778103
5536328,490,0.3377286819620185
36H2237,311,0.33717641868900444
36H1335,17,0.33649112133541204
36H3164,463,0.33627334294002686
36H4757,471,0.33598110462861974
559637,89,0.33519204364857824
5533087,41,0.3346542539793414
36H4454,6,0.3342830009496676
556419,122,0.33403887422753253
36H4855,5,0.33382544022106597
36H4249,1,0.3333333333333333
36H4350,1,0.3333333333333333
5533299,1,0.3333333333333333
36H1832,4,0.3324385378161122
36H3327,445,0.33202168247571795
553099,2,0.3315789473684211
5533078,92,0.3302683076375893
36H1162,4,0.32971153846153844
36H2106,500,0.32950368848228295
552188,2,0.32936507936507936
36H2147,492,0.3293392975195062
36H1687,2,0.32903225806451614
5536436,512,0.3289911173586373
36H4203,2,0.32894736842105265
36H1652,2,0.3284313725490196
36H4174,9,0.32827350739228134
36H1320,6,0.3274718196457327
36H5927,2,0.3269794721407625
36H1336,10,0.32660386143223674
36H4474,5,0.3263403263403263
36H1720,89,0.3252999809179584
36H3317,464,0.3249844620763152
5536426,511,0.32300906753020375
36H4538,6,0.3226406926406927
36H2409,7,0.32223415682062295
36H2162,321,0.3207308291765608
36H3000,452,0.32068735738093795
5534415,15,0.32068285028811344
36H5710,1,0.32
553719,355,0.319442983052913
5517814,11,0.3193447467100849
36H4321,4,0.3191154970760234
36H4213,3,0.3190883190883191
36H4997,4,0.31896551724137934
5532742,348,0.3187307092730349
36H2526,11,0.3186561790861451
36H4304,5,0.31864840083068585
36H4114,9,0.3178355460964157
36H2432,11,0.3165486548373278
36H2118,493,0.3164317120575412
36H1345,6,0.316219772102125
36H3055,460,0.3156345368284618
36H1319,448,0.315367682383921
36H1919,4,0.31425597508263414
36H2152,350,0.31417819884797965
36H1352,25,0.31382041214254786
36H4258,9,0.3136524581826549
5538942,505,0.31331187560302676
558280,505,0.31299626926740287
36H1829,2,0.3126262626262626
554131,45,0.31154881553988606
36H2518,10,0.3112630122016152
36H1633,2,0.31125
555159,496,0.3107736740816835
36H2502,11,0.31056383490563166
36H2009,464,0.31034236892499534
558414,4,0.3094709581945986
5534718,123,0.30898787096831676
5519628,2,0.3088235294117647
36H2618,8,0.30852353664853666
36H2516,11,0.308459026571714
553289,161,0.30829292892786175
36H8732,1,0.3076923076923077
5517403,1,0.3076923076923077
5538949,504,0.3069015232083816
5534463,87,0.30658009065430447
5536312,512,0.30646093460504764
5537467,160,0.30538126710394053
36H4785,465,0.30491695469638225
559619,224,0.30484433418271834
36H2077,9,0.303871781704294
36H2192,314,0.30313553198792487
553297,160,0.3031253662161183
5532456,78,0.3029015932752622
5538954,115,0.3024810002288363
559877,90,0.3020936860567249
36H1918,6,0.30169872191006786
5536416,512,0.3012615764867136
36H4731,488,0.30112215856183344
5517249,71,0.30111395575277294
36H1588,481,0.30108433174610655
36H4444,6,0.300664767331434
5517816,11,0.30056240299484155
36H2517,11,0.30025029019546523
5532714,36,0.3002318835526825
5513334,4,0.30008586972872686
5511995,2,0.3
36H8047,2,0.3
552941,7,0.2997133497133497
36H4437,6,0.299641716308383
36H4404,6,0.2990620490620491
36H1300,446,0.29859737191367436
36H4241,8,0.2984999489256455
36H1313,35,0.298376036466252
36H1229,26,0.29782883519671316
36H4484,6,0.29749559082892413
36H2153,310,0.2959433396141716
5536322,512,0.29520143539732824
36H4233,3,0.2951566951566951
5538914,503,0.2946451700999748
36H4977,4,0.29266483516483516
36H3307,464,0.29259675139889957
36H1343,23,0.2911512329670897
556827,386,0.29094711479015195
36H6000,1,0.2909090909090909
5537411,90,0.2902076065148057
558336,350,0.29020342191205656
36H1841,2,0.29
556847,55,0.2897278784847606
5518063,10,0.28936033765648367
36H2322,340,0.2893249660151816
5535719,511,0.2889685952054397
36H4821,18,0.28889567530064053
36H1260,5,0.2882205513784461
557449,51,0.2882038166498656
36H4466,5,0.2881666666666667
36H4421,12,0.2881442069581456
36H2421,325,0.2870588293583427
36H2508,11,0.28680028022536214
36H4384,2,0.2857142857142857
36H4315,2,0.2857142857142857
36H1403,1,0.2857142857142857
36H8737,1,0.2857142857142857
36H4602,4,0.28525641025641024
36H4439,9,0.2849612062655541
36H4468,4,0.2844191919191919
36H4312,15,0.2843273842569397
36H1329,237,0.2842170191943378
552254,103,0.2840540038551011
36H5029,1,0.2835820895522388
554619,154,0.28309771953027874
36H1342,323,0.2826575461781069
36H4707,476,0.2825993401859611
36H4861,13,0.28256359025589795
5538934,390,0.28225185522245383
36H1710,408,0.2818345879770802
36H4311,4,0.2814655172413793
5536336,286,0.2792637103768111
5534133,152,0.27925817429666605
5515566,1,0.2785388127853881
559717,123,0.278358335946648
36H4528,6,0.2781744513862326
36H4204,2,0.2777777777777778
36H4195,2,0.2777777777777778
36H3083,471,0.27775500458734864
36H1308,419,0.277720156020676
36H5001,40,0.27770591146251694
5538620,167,0.27717358438750417
36H4223,3,0.27669172932330827
5532914,220,0.2761698506460643
5537463,133,0.2758153851259108
36H4705,482,0.2757010788923353
36H4557,5,0.2756161050278697
36H1353,23,0.27532212080805435
558039,286,0.2746750858292463
36H4343,5,0.2736724184255307
5533081,92,0.27351794725651996
552222,73,0.2731759551393652
36H1978,4,0.2728672884401472
36H4231,7,0.27279039097352625
36H4219,1,0.2727272727272727
552237,73,0.27160860919755586
5537128,154,0.2714241850483625
36H2622,9,0.2705091012859444
5515630,1,0.2698412698412698
36H8762,1,0.2692307692307692
36H4272,8,0.26917856197747503
36H1867,4,0.26863068578870464
5513547,1,0.2682926829268293
5537350,30,0.26818681988971843
36H2532,11,0.26817155577979174
5534125,514,0.26801075880064257
5533194,1,0.26785714285714285
5538913,356,0.2676861713588703
557545,44,0.266846594652192
557017,346,0.26671501545501075
36H3087,470,0.2666634800473151
36H3096,467,0.2658945980869328
36H3271,457,0.2657738222246641
5537710,514,0.2656372460627674
36H1333,34,0.2655956855600876
36H4424,6,0.26519468186134854
36H2020,9,0.2650210855957116
5518303,10,0.26378123565954315
36H4429,8,0.2635703291273943
36H4787,470,0.2632698442356064
36H2316,1,0.2631578947368421
5513537,1,0.2631578947368421
36H8529,4,0.2630046583850932
36H3206,329,0.2623398083521808
5536225,84,0.26233835457003707
439062,1,0.26153846153846155
36H2426,10,0.26060452236759246
36H1318,357,0.26041054533329205
36H4573,4,0.26025132275132273
36H1635,2,0.2601214574898786
36H8757,1,0.25925925925925924
36H3148,449,0.2584686051406841
5536417,509,0.2579237863687025
36H4875,5,0.2574264815644126
36H4317,15,0.2573327617942061
36H2043,10,0.2571466300215205
