,delay_cause,delay
900,Kerékpárszállítás és kerekesszékes utazásra alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,7.52
901,"Kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül, illetve bisztrószakasz, valamint prémium 1. osztályú kocsi nélkül közlekedik.;>Nyíregyháza állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés",13.724137931034482
902,Lőkösháza állomásról előreláthatólag 50 perc késéssel indul.;Társvasúttól átvett késés,46.92857142857143
903,Lőkösháza állomástól előreláthatólag 45 perc késéssel indul tovább.,31.0
904,Lőkösháza állomástól előreláthatólag 45 perc késéssel indul tovább.;Társvasúttól átvett késés,38.666666666666664
905,Menetrendtől eltérően Budapest-Kelenföld-Martonvásár között minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés,10.0
906,Menetrendtől eltérően Budapest-Kelenföld-Martonvásár között minden állomáson és megállóhelyen megáll.;Pálya állapota miatti késés,8.5
907,Menetrendtől eltérően Füzesabony-Miskolc-Tiszai állomások között minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés,12.590909090909092
908,Menetrendtől eltérően Galgahévíz megállóhelyen is megáll.;Baleset miatti késés,26.605263157894736
909,Menetrendtől eltérően Galgahévíz megállóhelyen is megáll.;Más vonat által okozott késés,16.3
910,Menetrendtől eltérően Kőbánya alsón megáll.;Pálya állapota miatti késés,26.379320007472444
911,Menetrendtől eltérően Magdolnavölgy megállóhelyen és Rákosrendező állomáson megáll.,7.0
912,Menetrendtől eltérően Magdolnavölgy megállóhelyen és Rákosrendező állomáson megáll.;Csatlakozásra várás miatti késés,7.448275862068965
913,Menetrendtől eltérően a vonat Angyalföld állomáson is megáll.;Pálya állapota miatti késés,9.727272727272727
914,Menetrendtől eltérően a vonat Angyalföld állomáson is megáll.;Tartózkodási idő túllépése,8.0
915,Menetrendtől eltérően a vonat Rákosrendező állomáson is megáll.,12.0
916,Menetrendtől eltérően a vonat Rákosrendező állomáson is megáll.;Más vonat által okozott késés,14.0
917,Menetrendtől eltérően a vonat Rákosrendező állomáson is megáll.;Pálya állapota miatti késés,33.04347826086956
918,Menetrendtől eltérően a vonat Rákosrendező állomáson is megáll.;Vonat műszaki hibája miatti késés,22.416666666666668
919,Mentőre várás miatti késés.,12.0
920,Mentőre várás miatti késés.;>A tetemes késés csökkentése érdekében csak Tatabánya állomásig közlekedik. ;Vasútüzemen kívülálló ok miatti késés,60.65625
921,Mentőre várás miatti késés.;Pálya állapota miatti késés,17.083333333333332
922,Mentőre várás miatti késés.;Vasútüzemen kívülálló ok miatti késés,69.18285714285715
923,Miskolc Tiszai és Füzesabony között minden  állomáson és megállóhelyen megáll.;Pálya állapota miatti késés,27.333333333333332
924,Miskolc-Tiszai állomásig a vonat utolsó kocsija lezárva közlekedik.;Vonat műszaki hibája miatti késés,6.0
925,Miskolc-Tiszai állomáson a Sátoraljaújhely felé utazóknak (IC 522)  másik szerelvénybe kell átszállni.,7.8
926,Miskolc-Tiszai állomáson a Sátoraljaújhely felé utazóknak (IC 522)  másik szerelvénybe kell átszállni.;Felsővezetéki hiba miatti késés,19.775862068965516
927,Miskolc-Tiszai állomáson a Sátoraljaújhely felé utazóknak (IC 522)  másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,12.875
928,Miskolc-Tiszai állomáson másik szerelvénybe kell átszállni.,22.0
929,Miskolc-Tiszai állomáson másik szerelvénybe kell átszállni.;Baleset miatti késés,6.0
930,Miskolc-Tiszai állomáson másik szerelvénybe kell átszállni.;Pálya állapota miatti késés,27.191176470588236
931,"Monor állomástól a 2749 sz. személyvonat menetrendje szerint közlekedik, annak megállási helyein is megáll.;Tartózkodási idő túllépése",6.0
932,Más vonat meghibásodása miatt kb. 40 perc késéssel közlekedik tovább.;Más vonat által okozott késés,33.583333333333336
933,Más vonat műszaki hibája miatt előreláthatóan kb. 20-30 perc késéssel küzlekedik.,33.4375
934,Más vonat által okozott késés,12964.11208632039
935,Más vonattól átvett késés,43.25821812596006
936,Műszaki hiba miatt Pannonhalma állomástól előreláthatólag 50 perc késéssel közlekedik tovább.,48.0
937,Műszaki hiba miatt Pannonhalma állomástól előreláthatólag 50 perc késéssel közlekedik tovább.;Vonat műszaki hibája miatti késés,47.55813953488372
938,Műszaki hiba miatt Pannonhalma és Bakonyszentlászló között nem közlekedik. ;Vonat műszaki hibája miatti késés,32.0
939,Műszaki hiba miatt a kerékpárszállítás és kerekesszékes utazás nem biztosított.;Pálya állapota miatti késés,6.318181818181818
940,Műszaki hiba miatt a kerékpárszállítás és kerekesszékes utazás nem biztosított.;Tartózkodási idő túllépése,6.0
941,Műszaki hiba miatt a vonat előreláthatólag  20-30 perc késéssel fog közlekedni.;Pálya állapota miatti késés,22.0
942,Műszaki hiba miatt a vonat előreláthatólag  20-30 perc késéssel fog közlekedni.;Vonat műszaki hibája miatti késés,23.544303797468356
943,"Műszaki hiba miatt a vonatot Szolnok állomásra visszahúzzák, Utasainknak másik szerelvénybe kell átszállniuk. A vonat előreláthatólag 30-40 perc késéssel fog indulni.",70.5
944,"Műszaki hiba miatt a vonatot Szolnok állomásra visszahúzzák, Utasainknak másik szerelvénybe kell átszállniuk. A vonat előreláthatólag 30-40 perc késéssel fog indulni.;Társvasúttól átvett késés",61.0
945,"Műszaki hiba miatt a vonatot Szolnok állomásra visszahúzzák, Utasainknak másik szerelvénybe kell átszállniuk. A vonat előreláthatólag 30-40 perc késéssel fog indulni.;Vonat műszaki hibája miatti késés",66.65853658536585
946,Műszaki hiba miatt csak Cegléd állomásig közlekedik.;Vonat műszaki hibája miatti késés,66.37837837837837
947,Műszaki hiba miatt csak Füzesgyarmatig közlekedett.;Vonat műszaki hibája miatti késés,51.75
948,"Műszaki hiba miatt csak Győr állomástól közlekedik. Keleti pályaudvar és Győr között a 9308 számú G10-es vonattal lehet utazni, amelyről az átszállás biztosított.;Csatlakozásra várás miatti késés",52.36363636363637
949,Műszaki hiba miatt csak Rákoshegyig közlekedett. Keleti pályaudvar felé a 3669 számú S60-as vonattal lehet eljutni.;Vonat műszaki hibája miatti késés,45.904761904761905
950,Műszaki hiba miatt előreláthatólag 25 perc késéssel közlekedik.;Társvasúttól átvett késés,41.733333333333334
951,Műszaki hiba miatt előreláthatólag 30 perc késéssel fog indulni.,32.833333333333336
952,Műszaki hiba miatt előreláthatólag 40 perc késéssel fog indulni.,22.4
953,"Műszaki hiba miatt nem közlekedik. Vámosgyörk felé AGRIA InterRégió vonattal lehet eljutni, amely a menetrendtől eltérően Füzesabony és Vámosgyörk között minden állomáson és megállóhelyen megáll.;Vonat műszaki hibája miatti késés",76.0
954,Műszaki hiba miatt nem közlekedik.;Vonat műszaki hibája miatti késés,36.0
955,"Műszaki hiba miatt Öttevény állomásig közlekedik. Utasaink az RJX264 számú vonattal tudnak tovább utazni, amely Hegyeshalomig a személyvonat megállási helyein is megáll.",26.8
956,"Műszaki hiba mitt a vonat, a mai napon Kerepes és Gödöllő között nem közlekedik",17.0
957,Műszaki meghibásodás miatt Fényeslitke és Debrecen között nem közlekedik.;Vonat műszaki hibája miatti késés,66.31818181818181
958,Műszaki meghibásodás miatt Fényeslitkéig közlekedett. Utasaink a 6231 sz. vonattal utazhatnak.;Pálya állapota miatti késés,30.0
959,Műszaki meghibásodás miatt Fényeslitkéig közlekedett. Utasaink a 6231 sz. vonattal utazhatnak.;Vonat műszaki hibája miatti késés,40.111111111111114
960,"Műszaki meghibásodás miatt Szolnok - Cegléd között nem közlekedik. Utasaink az IC615 sz. vonattal utazhatnak, amely Abony állomáson is megáll.",77.0
961,"Műszaki meghibásodás miatt Szolnok - Cegléd között nem közlekedik. Utasaink az IC615 sz. vonattal utazhatnak, amely Abony állomáson is megáll.;Vonat műszaki hibája miatti késés",75.82758620689656
962,Műszaki meghibásodás miatt a vonat Nyírgelse és Fehérgyarmat között nem közlekedik. Utasaink a 6318 sz. személyvonattal utazhatnak.;Vonat műszaki hibája miatti késés,66.0
963,Műszaki meghibásodás miatt a vonat Zichyújfalu állomásig közlekedett. Utasaink vonatpótló autóbusszal utazhatnak tovább.;Vonat műszaki hibája miatti késés,90.0
964,Műszaki meghibásodás miatt a vonat előreláthatólag 60 perc késéssel közlekedik tovább Zichyújfalu állomástól.  ;Vonat műszaki hibája miatti késés,62.4
965,Műszaki meghibásodás miatt a vonatpótló autóbusz Tiszafüred és Debrecen között közlekedik.;Vonat műszaki hibája miatti késés,54.73913043478261
966,Műszaki meghibásodás miatt előreláthatólag 120 perc késéssel érkezik az országba.;Társvasúttól átvett késés,150.06666666666666
967,Műszaki meghibásodás miatt kb. 35 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,31.678571428571427
968,Műszaki meghibásodás miatt kb. 40 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,41.63529411764706
969,Műszaki meghibásodás miatt kb. 45-50 perc késéssel közlekedik.,23.0
970,Műszaki meghibásodás miatt kb. 45-50 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,54.04
971,Műszaki ok Kőbánya-Kispest állomásig közlekedik.,88.78787878787878
972,Műszaki ok Kőbánya-Kispest állomásig közlekedik.;Vonat műszaki hibája miatti késés,83.0
973,Műszaki ok miatt 50-55 perc késéssel indul Budapest-Keleti pályaudvarról.;Vonat műszaki hibája miatti késés,44.42857142857143
974,Műszaki ok miatt Cegléd állomástól közlekedik.;Biztosítóberendezési hiba miatti késés,8.722222222222221
975,Műszaki ok miatt Diósjenő állomásig közlekedik.,36.0
976,Műszaki ok miatt Diósjenő állomásig közlekedik.;Vonat műszaki hibája miatti késés,36.0
977,Műszaki ok miatt Hódmezővásárhely-Szentes között vonatpótló autóbusz közlekedik.,40.888888888888886
978,Műszaki ok miatt Hódmezővásárhely-Szentes között vonatpótló autóbusz közlekedik.;Vonatpótló busz miatti késés,40.875
979,Műszaki ok miatt InterCity minőségű kocsik nélkül közlekedik.;Pálya állapota miatti késés,7.2
980,Műszaki ok miatt InterCity minőségű kocsik nélkül közlekedik.;Vonat műszaki hibája miatti késés,6.6
981,Műszaki ok miatt Kecskemét és Cegléd között a mai napon nem közlekedik. Utasaink a 7009 sz. vonattal utazhatnak.;Biztosítóberendezési hiba miatti késés,7.653846153846154
982,Műszaki ok miatt Kútvölgy állomásig közlekedik. Tovább utazó utasok a Kútvölgy állomásról menetrend szerint 10:51 órakor induló 7737 sz. személyvonattal utazhatnak.;Pálya állapota miatti késés,28.0
983,Műszaki ok miatt Rákos állomásig közlekedik. Utasaink a 3314 sz. Z60-as vonattal utazhatnak tovább.;Vonat műszaki hibája miatti késés,55.0
984,Műszaki ok miatt Rétszilason vonatpótló autóbuszra kell átszállni.,26.0
985,Műszaki ok miatt Rétszilason vonatpótló autóbuszra kell átszállni.;Vonat műszaki hibája miatti késés,26.0
986,"Műszaki ok miatt Szeged és Kútvölgy állomások között vonatpótló autóbusz közlekedik, de lehet, hogy az egész útvonalon vonatpótló autóbusz közlekedik. ",41.857142857142854
987,"Műszaki ok miatt Szeged és Kútvölgy állomások között vonatpótló autóbusz közlekedik, de lehet, hogy az egész útvonalon vonatpótló autóbusz közlekedik. ;Vonatpótló busz miatti késés",41.3
988,Műszaki ok miatt Szentes-Hódmezővásárhely között vonatpótló autóbusz közlekedik.,22.41176470588235
989,Műszaki ok miatt Szentes-Hódmezővásárhely között vonatpótló autóbusz közlekedik.;Vonatpótló busz miatti késés,39.95348837209303
990,"Műszaki ok miatt Szolnok és Debrecen között a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.",6.0
991,"Műszaki ok miatt Szolnok és Debrecen között a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",6.368421052631579
992,Műszaki ok miatt Tatabánya-Oroszlány állomások között nem közlekedik. Utasaink a következő vonattal utazhatnak.;Vonat műszaki hibája miatti késés,11.0
993,Műszaki ok miatt Tiszaalpár felső megállóhelytől vonatpótló autóbusz közlekedik.,30.0
994,Műszaki ok miatt Wien Hbf és Bp. Keleti között a 412 sz. 2. osztályú kocsi nélkül közlekedik.,16.5
995,Műszaki ok miatt Wien Hbf és Bp. Keleti között a 412 sz. 2. osztályú kocsi nélkül közlekedik.;Csatlakozásra várás miatti késés,32.747747747747745
996,Műszaki ok miatt a 20 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.,29.5
997,Műszaki ok miatt a 20 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,30.176470588235293
998,Műszaki ok miatt a 20 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;Pálya állapota miatti késés,67.13879781420765
999,Műszaki ok miatt a 24 sz. 1 o. kocsi nélkül közlekedik.,6.0
1000,Műszaki ok miatt a 24 sz. 1 o. kocsi nélkül közlekedik.;Baleset miatti késés,9.64
1001,Műszaki ok miatt a 24 sz. 1 o. kocsi nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,6.0
1002,Műszaki ok miatt a 24 sz. 1 o. kocsi nélkül közlekedik.;Pálya állapota miatti késés,15.0
1003,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.,82.5
1004,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;>Mezőzombor-Miskolc Tiszai között minden állomáson és megállóhelyen megáll.,8.0
1005,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;>Mezőzombor-Miskolc Tiszai között minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés,10.9
1006,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;Pálya állapota miatti késés,53.794871794871796
1007,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;Társvasúttól átvett késés,15.5
1008,Műszaki ok miatt a 30 sz. kerékpár és kerekesszéket szállító kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,77.80948795180723
1009,Műszaki ok miatt a 411 számú 1 o. osztályú kocsi nélkül közlekedik.,7.0
1010,Műszaki ok miatt a 411 számú első osztályú kocsi nem közlekedik a vonattal.  ,7.25
1011,Műszaki ok miatt a 411 számú első osztályú kocsi nem közlekedik.  ,7.25
1012,Műszaki ok miatt a 719 sz. 1. osztályú kocsi nélkül közlekedik. A vonat utolsó kocsija lezárva közlekedik.,18.0
1013,Műszaki ok miatt a mai napon nem közlekedik.,82.6
1014,Műszaki ok miatt a mai napon nem közlekedik. Utasaink a 7020 sz. vonattal utazhatnak.,28.0
1015,Műszaki ok miatt a mai napon nem közlekedik. Utasaink a 7732 sz. személyvonattal utazhatnak.,17.0
1016,Műszaki ok miatt a vonat 1. osztályú kocsi nélkül közlekedik.,6.529411764705882
1017,Műszaki ok miatt a vonat 21-es számú kocsi nélkül közlekedik.,7.0
1018,Műszaki ok miatt a vonat 21-es számú kocsi nélkül közlekedik.;Pálya állapota miatti késés,37.780801872988
1019,Műszaki ok miatt a vonat 22 és 23 sz. kocsik nélkül közlekedik.,88.0
1020,Műszaki ok miatt a vonat 22 és 23 sz. kocsik nélkül közlekedik.;Pálya állapota miatti késés,13.318181818181818
1021,Műszaki ok miatt a vonat 22 és 23 sz. kocsik nélkül közlekedik.;Tartózkodási idő túllépése,6.0
1022,Műszaki ok miatt a vonat 22-es kocsija lezárva közlekedik.,9.0
1023,Műszaki ok miatt a vonat 22-es kocsija lezárva közlekedik.;Csatlakozásra várás miatti késés,12.871428571428572
1024,Műszaki ok miatt a vonat 22-es számú kocsi nélkül közlekedik.,7.25
1025,Műszaki ok miatt a vonat 22-es számú kocsi nélkül közlekedik.;Pálya állapota miatti késés,6.571428571428571
1026,Műszaki ok miatt a vonat 22-es számú kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,6.166666666666667
1027,Műszaki ok miatt a vonat 23-as számú kocsi nélkül közlekedik.,9.0
1028,Műszaki ok miatt a vonat 23-as számú kocsi nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,15.708333333333334
1029,Műszaki ok miatt a vonat 23-as számú kocsi nélkül közlekedik.;Pálya állapota miatti késés,21.59259259259259
1030,"Műszaki ok miatt a vonat 401-es számú, 1. osztályú kocsi nélkül közlekedik. ",27.0
1031,"Műszaki ok miatt a vonat 401-es számú, 1. osztályú kocsi nélkül közlekedik. ;Társvasúttól átvett késés",28.565217391304348
1032,"Műszaki ok miatt a vonat 401-es számú, 1. osztályú kocsi nélkül közlekedik. A vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe. ;Csatlakozásra várás miatti késés",8.88
1033,"Műszaki ok miatt a vonat 401-es számú, 1. osztályú kocsi nélkül közlekedik. A vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe. ;Vonat műszaki hibája miatti késés",7.529411764705882
1034,Műszaki ok miatt a vonat 411-es és 412-es számú kocsik nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,7.375
1035,Műszaki ok miatt a vonat 411-es és 412-es számú kocsik nélkül közlekedik.;Társvasúttól átvett késés,9.25
1036,Műszaki ok miatt a vonat 428-as számú kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,20.96511627906977
1037,Műszaki ok miatt a vonat Abony állomásig közlekedik. ;Pálya állapota miatti késés,37.0
1038,Műszaki ok miatt a vonat Füzesabony és Eger között nem közlekedik.;Vonat műszaki hibája miatti késés,54.35
1039,Műszaki ok miatt a vonat Utasellátó Szolgáltatás nélkül közlekedik.;Más vonat által okozott késés,6.0
1040,Műszaki ok miatt a vonat Utasellátó Szolgáltatás nélkül közlekedik.;Pálya állapota miatti késés,6.777777777777778
1041,Műszaki ok miatt a vonat Utasellátó Szolgáltatás nélkül közlekedik.;Tartózkodási idő túllépése,12.0
1042,Műszaki ok miatt a vonat Utasellátó Szolgáltatás nélkül közlekedik.;Vonat műszaki hibája miatti késés,7.0
1043,Műszaki ok miatt a vonat csak Kőbánya-Kispest-állomásig közlekedik.,51.0
1044,Műszaki ok miatt a vonat csak Kőbánya-Kispest-állomásig közlekedik.;Vonat műszaki hibája miatti késés,46.166666666666664
1045,"Műszaki ok miatt a vonat csak Kőbánya-Kispest-állomástól közlekedik. Utasaink az IC 732 sz. vonattal utazhatnak Kőbánya-Kispest állomásra , mely kőbánya-Alsó megállóhelyen is megáll illetve 10 perc késéssel fog indulni . Kőbánya Kispest állomáson a csatlakozás biztosított.;Csatlakozásra várás miatti késés",6.521739130434782
1046,Műszaki ok miatt a vonat csak Táborfalva állomásig közlekedik. ;Vonat műszaki hibája miatti késés,32.95652173913044
1047,"Műszaki ok miatt a vonat első három kocsija lezárva közlekedik, utazásra nem vehető igénybe. A vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés",6.2105263157894735
1048,"Műszaki ok miatt a vonat első három kocsija lezárva közlekedik, utazásra nem vehetők igénybe.;Pálya állapota miatti késés",6.98
1049,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.",12.5
1050,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vasútüzemen kívülálló ok miatti késés",6.0
1051,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",27.70993031358885
1052,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehetők igénybe.",7.0
1053,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehetők igénybe.;Biztosítóberendezési hiba miatti késés",17.232558139534884
1054,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehetők igénybe.;Tartózkodási idő túllépése",6.666666666666667
1055,"Műszaki ok miatt a vonat első kettő kocsija lezárva közlekedik, utazásra nem vehetők igénybe.;Vonat műszaki hibája miatti késés",8.272727272727273
1056,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.",52.666666666666664
1057,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe. A vonat 421-es számú kocsi nélkül közlekedik.",7.0
1058,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe. A vonat 421-es számú kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés",8.78494623655914
1059,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Baleset miatti késés",56.35606060606061
1060,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Biztosítóberendezési hiba miatti késés",6.846153846153846
1061,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Csatlakozásra várás miatti késés",13.0
1062,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Más vonat által okozott késés",8.272727272727273
1063,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",103.15926846533334
1064,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Tartózkodási idő túllépése",7.142857142857143
1065,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Társvasúttól átvett késés",25.02857142857143
1066,"Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",82.3024453024453
1067,"Műszaki ok miatt a vonat első négy kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",12.176470588235293
1068,"Műszaki ok miatt a vonat első négy kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",11.181818181818182
1069,Műszaki ok miatt a vonat előreláthatólag 20 perc késéssel közlekedik tovább Nyíregyháza állomástól.;Pálya állapota miatti késés,11.0
1070,Műszaki ok miatt a vonat előreláthatólag 20 perc késéssel közlekedik tovább Nyíregyháza állomástól.;Vonat műszaki hibája miatti késés,16.571428571428573
1071,Műszaki ok miatt a vonat kerekesszékes utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.,15.0
1072,Műszaki ok miatt a vonat kerekesszékes utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,6.5
1073,Műszaki ok miatt a vonat kerekesszékes utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,7.916666666666667
1074,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.,193.77412587412587
1075,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>A vonat első kocsija lezárva közlekedik.,7.0
1076,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>A vonat első kocsija lezárva közlekedik.;Vonat műszaki hibája miatti késés,6.0
1077,"Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>A vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Társvasúttól átvett késés",7.546875
1078,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>Baleset miatt Ajka állomásig közlekedik. Tovább utazó utasok az Ajka állomásról menetrend szerint 17:51 órakor induló 903 sz. Bakony IC vonattal utazhatnak.;Baleset miatti késés,107.62745098039215
1079,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>Előreláthatólag 40 perc késéssel fog indulni.,28.666666666666668
1080,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>Előreláthatólag 40 perc késéssel fog indulni.;Vonat műszaki hibája miatti késés,30.0
1081,"Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.",6.0
1082,"Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;>Műszaki ok miatt a vonat első kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Más vonat által okozott késés",6.857142857142857
1083,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Baleset miatti késés,78.70808080808081
1084,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,35.144570707070706
1085,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Más vonat által okozott késés,15.0
1086,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Pálya állapota miatti késés,9.25
1087,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Tartózkodási idő túllépése,53.45848010134718
1088,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,166.25968498827424
1089,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,112.67095956331251
1090,Műszaki ok miatt a vonat kerekesszékkel történő utazásra és kerékpárszállításra alkalmas kocsi nélkül közlekedik.;Váltó meghibásodás miatti késés,111.9969545957918
1091,Műszaki ok miatt a vonat kerékpárszállító kocsi nélkül közlekedik.;Pálya állapota miatti késés,15.041666666666668
1092,Műszaki ok miatt a vonat kerékpárszállító kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,13.0
1093,Műszaki ok miatt a vonat kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.,7.0
1094,Műszaki ok miatt a vonat kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Tartózkodási idő túllépése,6.333333333333333
1095,Műszaki ok miatt a vonat kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,8.923076923076923
1096,Műszaki ok miatt a vonat nem közlekedik.;Vonat műszaki hibája miatti késés,28.5
1097,"Műszaki ok miatt a vonat utolsó egysége lezárva közlekedik, utazásra nem vehető igénybe.",6.5
1098,"Műszaki ok miatt a vonat utolsó egysége lezárva közlekedik, utazásra nem vehető igénybe.;Más vonat által okozott késés",7.0
1099,"Műszaki ok miatt a vonat utolsó egysége lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",10.0
1100,"Műszaki ok miatt a vonat utolsó egysége lezárva közlekedik, utazásra nem vehető igénybe.;Társvasúttól átvett késés",10.0
1101,"Műszaki ok miatt a vonat utolsó hat kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",6.090909090909091
1102,"Műszaki ok miatt a vonat utolsó hat kocsija lezárva közlekedik, utazásra nem vehetők igénybe.",6.0
1103,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehető igénybe.",6.571428571428571
1104,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",17.656582633053223
